Year,Country,COUNTRY,VARIABLE,Variable,YEAR,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
2014,Belgium,BEL,T-ACCI-CAS,Road casualties (injured + killed),2014.0,PER,Persons,0.0,Units,,,53982.0,,
2014,Slovak Republic,SVK,T-ACCI-CAS,Road casualties (injured + killed),2014.0,PER,Persons,0.0,Units,,,6912.0,,
2015,Slovenia,SVN,T-ACCI-CAS,Road casualties (injured + killed),2015.0,PER,Persons,0.0,Units,,,8830.0,,
2015,Portugal,PRT,T-ACCI-CAS,Road casualties (injured + killed),2015.0,PER,Persons,0.0,Units,,,41549.0,,
2015,Finland,FIN,T-ACCI-CAS,Road casualties (injured + killed),2015.0,PER,Persons,0.0,Units,,,6678.0,,
2015,United States,USA,T-ACCI-CAS,Road casualties (injured + killed),2015.0,PER,Persons,0.0,Units,,,2478000.0,E,Estimated value
2015,Japan,JPN,T-ACCI-CAS,Road casualties (injured + killed),2015.0,PER,Persons,0.0,Units,,,670140.0,,
2015,Canada,CAN,T-ACCI-CAS,Road casualties (injured + killed),2015.0,PER,Persons,0.0,Units,,,162693.0,,
2015,Sweden,SWE,T-ACCI-CAS,Road casualties (injured + killed),2015.0,PER,Persons,0.0,Units,,,19902.0,,
2015,Norway,NOR,T-ACCI-CAS,Road casualties (injured + killed),2015.0,PER,Persons,0.0,Units,,,5804.0,,
2015,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),2015.0,PER,Persons,0.0,Units,,,21543.0,,
2015,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),2015.0,PER,Persons,0.0,Units,,,1324.0,,
2015,Netherlands,,,,,,,,,,,,,
2015,Switzerland,CHE,T-ACCI-CAS,Road casualties (injured + killed),2015.0,PER,Persons,0.0,Units,,,21791.0,,
2015,Denmark,DNK,T-ACCI-CAS,Road casualties (injured + killed),2015.0,PER,Persons,0.0,Units,,,3334.0,,
2015,Croatia,HRV,T-ACCI-CAS,Road casualties (injured + killed),2015.0,PER,Persons,0.0,Units,,,15372.0,,
2015,Poland,POL,T-ACCI-CAS,Road casualties (injured + killed),2015.0,PER,Persons,0.0,Units,,,42716.0,,
2015,United Kingdom,GBR,T-ACCI-CAS,Road casualties (injured + killed),2015.0,PER,Persons,0.0,Units,,,195926.0,,
2015,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2015.0,PER,Persons,0.0,Units,,,74263.0,,
2015,Korea,KOR,T-ACCI-CAS,Road casualties (injured + killed),2015.0,PER,Persons,0.0,Units,,,355021.0,,
2015,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),2015.0,PER,Persons,0.0,Units,,,250348.0,,
2015,New Zealand,NZL,T-ACCI-CAS,Road casualties (injured + killed),2015.0,PER,Persons,0.0,Units,,,12665.0,,
2015,Czech Republic,CZE,T-ACCI-CAS,Road casualties (injured + killed),2015.0,PER,Persons,0.0,Units,,,27704.0,,
2015,India,IND,T-ACCI-CAS,Road casualties (injured + killed),2015.0,PER,Persons,0.0,Units,,,646412.0,,
2015,Türkiye,TUR,T-ACCI-CAS,Road casualties (injured + killed),2015.0,PER,Persons,0.0,Units,,,311951.0,B,Break
2015,Lithuania,LTU,T-ACCI-CAS,Road casualties (injured + killed),2015.0,PER,Persons,0.0,Units,,,3836.0,,
2015,Belgium,BEL,T-ACCI-CAS,Road casualties (injured + killed),2015.0,PER,Persons,0.0,Units,,,52593.0,,
2015,Slovak Republic,SVK,T-ACCI-CAS,Road casualties (injured + killed),2015.0,PER,Persons,0.0,Units,,,7059.0,,
2016,Slovenia,SVN,T-ACCI-CAS,Road casualties (injured + killed),2016.0,PER,Persons,0.0,Units,,,8586.0,,
2016,Portugal,PRT,T-ACCI-CAS,Road casualties (injured + killed),2016.0,PER,Persons,0.0,Units,,,41668.0,,
2016,Finland,FIN,T-ACCI-CAS,Road casualties (injured + killed),2016.0,PER,Persons,0.0,Units,,,6169.0,,
2016,United States,USA,T-ACCI-CAS,Road casualties (injured + killed),2016.0,PER,Persons,0.0,Units,,,3098000.0,B,Break
2016,Japan,JPN,T-ACCI-CAS,Road casualties (injured + killed),2016.0,PER,Persons,0.0,Units,,,622757.0,,
2016,Canada,CAN,T-ACCI-CAS,Road casualties (injured + killed),2016.0,PER,Persons,0.0,Units,,,160754.0,,
2016,Sweden,SWE,T-ACCI-CAS,Road casualties (injured + killed),2016.0,PER,Persons,0.0,Units,,,18933.0,,
2016,Norway,NOR,T-ACCI-CAS,Road casualties (injured + killed),2016.0,PER,Persons,0.0,Units,,,5674.0,,
2016,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),2016.0,PER,Persons,0.0,Units,,,21936.0,,
2016,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),2016.0,PER,Persons,0.0,Units,,,1429.0,,
2016,Netherlands,,,,,,,,,,,,,
2016,Switzerland,CHE,T-ACCI-CAS,Road casualties (injured + killed),2016.0,PER,Persons,0.0,Units,,,21608.0,,
2016,Denmark,DNK,T-ACCI-CAS,Road casualties (injured + killed),2016.0,PER,Persons,0.0,Units,,,3439.0,,
2016,Croatia,HRV,T-ACCI-CAS,Road casualties (injured + killed),2016.0,PER,Persons,0.0,Units,,,14903.0,,
2016,Poland,POL,T-ACCI-CAS,Road casualties (injured + killed),2016.0,PER,Persons,0.0,Units,,,43792.0,,
2016,United Kingdom,GBR,T-ACCI-CAS,Road casualties (injured + killed),2016.0,PER,Persons,0.0,Units,,,190975.0,,
2016,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2016.0,PER,Persons,0.0,Units,,,76122.0,,
2016,Korea,KOR,T-ACCI-CAS,Road casualties (injured + killed),2016.0,PER,Persons,0.0,Units,,,336012.0,,
2016,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),2016.0,PER,Persons,0.0,Units,,,252458.0,,
2016,New Zealand,NZL,T-ACCI-CAS,Road casualties (injured + killed),2016.0,PER,Persons,0.0,Units,,,13108.0,,
2016,Czech Republic,CZE,T-ACCI-CAS,Road casualties (injured + killed),2016.0,PER,Persons,0.0,Units,,,27692.0,,
2016,India,IND,T-ACCI-CAS,Road casualties (injured + killed),2016.0,PER,Persons,0.0,Units,,,645409.0,,
2016,Türkiye,TUR,T-ACCI-CAS,Road casualties (injured + killed),2016.0,PER,Persons,0.0,Units,,,311112.0,,
2016,Lithuania,LTU,T-ACCI-CAS,Road casualties (injured + killed),2016.0,PER,Persons,0.0,Units,,,3941.0,,
2016,Belgium,BEL,T-ACCI-CAS,Road casualties (injured + killed),2016.0,PER,Persons,0.0,Units,,,51928.0,,
2016,Slovak Republic,SVK,T-ACCI-CAS,Road casualties (injured + killed),2016.0,PER,Persons,0.0,Units,,,7216.0,,
2017,Slovenia,SVN,T-ACCI-CAS,Road casualties (injured + killed),2017.0,PER,Persons,0.0,Units,,,8005.0,,
2017,Portugal,PRT,T-ACCI-CAS,Road casualties (injured + killed),2017.0,PER,Persons,0.0,Units,,,44495.0,,
2017,Finland,FIN,T-ACCI-CAS,Road casualties (injured + killed),2017.0,PER,Persons,0.0,Units,,,5812.0,,
2017,United States,USA,T-ACCI-CAS,Road casualties (injured + killed),2017.0,PER,Persons,0.0,Units,,,2783000.0,E,Estimated value
2017,Japan,JPN,T-ACCI-CAS,Road casualties (injured + killed),2017.0,PER,Persons,0.0,Units,,,584545.0,,
2017,Canada,CAN,T-ACCI-CAS,Road casualties (injured + killed),2017.0,PER,Persons,0.0,Units,,,154634.0,,
2017,Sweden,SWE,T-ACCI-CAS,Road casualties (injured + killed),2017.0,PER,Persons,0.0,Units,,,19914.0,,
2017,Norway,NOR,T-ACCI-CAS,Road casualties (injured + killed),2017.0,PER,Persons,0.0,Units,,,5368.0,,
2017,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),2017.0,PER,Persons,0.0,Units,,,22076.0,,
2017,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),2017.0,PER,Persons,0.0,Units,,,1387.0,,
2017,Netherlands,,,,,,,,,,,,,
2017,Switzerland,CHE,T-ACCI-CAS,Road casualties (injured + killed),2017.0,PER,Persons,0.0,Units,,,21643.0,,
2017,Denmark,DNK,T-ACCI-CAS,Road casualties (injured + killed),2017.0,PER,Persons,0.0,Units,,,3318.0,,
2017,Croatia,HRV,T-ACCI-CAS,Road casualties (injured + killed),2017.0,PER,Persons,0.0,Units,,,14939.0,,
2017,Poland,POL,T-ACCI-CAS,Road casualties (injured + killed),2017.0,PER,Persons,0.0,Units,,,42297.0,,
2017,United Kingdom,GBR,T-ACCI-CAS,Road casualties (injured + killed),2017.0,PER,Persons,0.0,Units,,,180177.0,,
2017,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2017.0,PER,Persons,0.0,Units,,,76832.0,,
2017,Korea,KOR,T-ACCI-CAS,Road casualties (injured + killed),2017.0,PER,Persons,0.0,Units,,,327014.0,,
2017,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),2017.0,PER,Persons,0.0,Units,,,250128.0,,
2017,New Zealand,NZL,T-ACCI-CAS,Road casualties (injured + killed),2017.0,PER,Persons,0.0,Units,,,14417.0,,
2017,Czech Republic,CZE,T-ACCI-CAS,Road casualties (injured + killed),2017.0,PER,Persons,0.0,Units,,,27656.0,,
2017,India,IND,T-ACCI-CAS,Road casualties (injured + killed),2017.0,PER,Persons,0.0,Units,,,618888.0,,
2017,Türkiye,TUR,T-ACCI-CAS,Road casualties (injured + killed),2017.0,PER,Persons,0.0,Units,,,307810.0,,
2017,Lithuania,LTU,T-ACCI-CAS,Road casualties (injured + killed),2017.0,PER,Persons,0.0,Units,,,3752.0,,
2017,Belgium,BEL,T-ACCI-CAS,Road casualties (injured + killed),2017.0,PER,Persons,0.0,Units,,,49081.0,,
2017,Slovak Republic,SVK,T-ACCI-CAS,Road casualties (injured + killed),2017.0,PER,Persons,0.0,Units,,,7160.0,,
2018,Slovenia,SVN,T-ACCI-CAS,Road casualties (injured + killed),2018.0,PER,Persons,0.0,Units,,,7779.0,,
2018,Portugal,PRT,T-ACCI-CAS,Road casualties (injured + killed),2018.0,PER,Persons,0.0,Units,,,46034.0,B,Break
2018,Finland,FIN,T-ACCI-CAS,Road casualties (injured + killed),2018.0,PER,Persons,0.0,Units,,,5542.0,,
2018,United States,USA,T-ACCI-CAS,Road casualties (injured + killed),2018.0,PER,Persons,0.0,Units,,,2747000.0,P; E,Provisional value; Estimated value
2018,Japan,JPN,T-ACCI-CAS,Road casualties (injured + killed),2018.0,PER,Persons,0.0,Units,,,529378.0,,
2018,Canada,CAN,T-ACCI-CAS,Road casualties (injured + killed),2018.0,PER,Persons,0.0,Units,,,151004.0,,
2018,Sweden,SWE,T-ACCI-CAS,Road casualties (injured + killed),2018.0,PER,Persons,0.0,Units,,,18825.0,,
2018,Norway,NOR,T-ACCI-CAS,Road casualties (injured + killed),2018.0,PER,Persons,0.0,Units,,,5049.0,,
2018,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),2018.0,PER,Persons,0.0,Units,,,22632.0,,
2018,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),2018.0,PER,Persons,0.0,Units,,,1289.0,,
2018,Netherlands,,,,,,,,,,,,,
2018,Switzerland,CHE,T-ACCI-CAS,Road casualties (injured + killed),2018.0,PER,Persons,0.0,Units,,,22064.0,,
2018,Denmark,DNK,T-ACCI-CAS,Road casualties (injured + killed),2018.0,PER,Persons,0.0,Units,,,3458.0,,
2018,Croatia,HRV,T-ACCI-CAS,Road casualties (injured + killed),2018.0,PER,Persons,0.0,Units,,,14306.0,,
2018,Poland,POL,T-ACCI-CAS,Road casualties (injured + killed),2018.0,PER,Persons,0.0,Units,,,40221.0,,
2018,United Kingdom,GBR,T-ACCI-CAS,Road casualties (injured + killed),2018.0,PER,Persons,0.0,Units,,,169137.0,,
2018,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2018.0,PER,Persons,0.0,Units,,,73135.0,,
2018,Korea,KOR,T-ACCI-CAS,Road casualties (injured + killed),2018.0,PER,Persons,0.0,Units,,,326818.0,,
2018,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),2018.0,PER,Persons,0.0,Units,,,245946.0,,
2018,New Zealand,NZL,T-ACCI-CAS,Road casualties (injured + killed),2018.0,PER,Persons,0.0,Units,,,15076.0,,
2018,Czech Republic,CZE,T-ACCI-CAS,Road casualties (injured + killed),2018.0,PER,Persons,0.0,Units,,,28336.0,,
2018,India,,,,,,,,,,,,,
2018,Türkiye,TUR,T-ACCI-CAS,Road casualties (injured + killed),2018.0,PER,Persons,0.0,Units,,,313746.0,,
2018,Lithuania,LTU,T-ACCI-CAS,Road casualties (injured + killed),2018.0,PER,Persons,0.0,Units,,,3563.0,,
2018,Belgium,BEL,T-ACCI-CAS,Road casualties (injured + killed),2018.0,PER,Persons,0.0,Units,,,49357.0,,
2018,Slovak Republic,SVK,T-ACCI-CAS,Road casualties (injured + killed),2018.0,PER,Persons,0.0,Units,,,7175.0,,
2019,Slovenia,SVN,T-ACCI-CAS,Road casualties (injured + killed),2019.0,PER,Persons,0.0,Units,,,7672.0,,
2019,Portugal,PRT,T-ACCI-CAS,Road casualties (injured + killed),2019.0,PER,Persons,0.0,Units,,,48025.0,,
2019,Finland,FIN,T-ACCI-CAS,Road casualties (injured + killed),2019.0,PER,Persons,0.0,Units,,,5224.0,,
2019,United States,,,,,,,,,,,,,
2019,Japan,JPN,T-ACCI-CAS,Road casualties (injured + killed),2019.0,PER,Persons,0.0,Units,,,464990.0,,
2019,Canada,CAN,T-ACCI-CAS,Road casualties (injured + killed),2019.0,PER,Persons,0.0,Units,,,142563.0,,
2019,Sweden,SWE,T-ACCI-CAS,Road casualties (injured + killed),2019.0,PER,Persons,0.0,Units,,,17940.0,,
2019,Norway,NOR,T-ACCI-CAS,Road casualties (injured + killed),2019.0,PER,Persons,0.0,Units,,,4466.0,,
2019,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),2019.0,PER,Persons,0.0,Units,,,22198.0,,
2019,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),2019.0,PER,Persons,0.0,Units,,,1136.0,,
2019,Netherlands,,,,,,,,,,,,,
2019,Switzerland,CHE,T-ACCI-CAS,Road casualties (injured + killed),2019.0,PER,Persons,0.0,Units,,,21467.0,,
2019,Denmark,DNK,T-ACCI-CAS,Road casualties (injured + killed),2019.0,PER,Persons,0.0,Units,,,3275.0,,
2019,Croatia,HRV,T-ACCI-CAS,Road casualties (injured + killed),2019.0,PER,Persons,0.0,Units,,,13182.0,,
2019,Poland,POL,T-ACCI-CAS,Road casualties (injured + killed),2019.0,PER,Persons,0.0,Units,,,38386.0,,
2019,United Kingdom,GBR,T-ACCI-CAS,Road casualties (injured + killed),2019.0,PER,Persons,0.0,Units,,,162030.0,,
2019,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2019.0,PER,Persons,0.0,Units,,,73734.0,,
2019,Korea,KOR,T-ACCI-CAS,Road casualties (injured + killed),2019.0,PER,Persons,0.0,Units,,,345061.0,,
2019,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),2019.0,PER,Persons,0.0,Units,,,244557.0,,
2019,New Zealand,NZL,T-ACCI-CAS,Road casualties (injured + killed),2019.0,PER,Persons,0.0,Units,,,15101.0,,
2019,Czech Republic,CZE,T-ACCI-CAS,Road casualties (injured + killed),2019.0,PER,Persons,0.0,Units,,,26663.0,,
2019,India,,,,,,,,,,,,,
2019,Türkiye,TUR,T-ACCI-CAS,Road casualties (injured + killed),2019.0,PER,Persons,0.0,Units,,,288707.0,,
2019,Lithuania,LTU,T-ACCI-CAS,Road casualties (injured + killed),2019.0,PER,Persons,0.0,Units,,,3955.0,,
2019,Belgium,BEL,T-ACCI-CAS,Road casualties (injured + killed),2019.0,PER,Persons,0.0,Units,,,47832.0,,
2019,Slovak Republic,SVK,T-ACCI-CAS,Road casualties (injured + killed),2019.0,PER,Persons,0.0,Units,,,6835.0,,
2020,Slovenia,SVN,T-ACCI-CAS,Road casualties (injured + killed),2020.0,PER,Persons,0.0,Units,,,5775.0,,
2020,Portugal,PRT,T-ACCI-CAS,Road casualties (injured + killed),2020.0,PER,Persons,0.0,Units,,,34471.0,,
2020,Finland,FIN,T-ACCI-CAS,Road casualties (injured + killed),2020.0,PER,Persons,0.0,Units,,,4634.0,,
2020,United States,,,,,,,,,,,,,
2020,Japan,JPN,T-ACCI-CAS,Road casualties (injured + killed),2020.0,PER,Persons,0.0,Units,,,372315.0,,
2020,Canada,CAN,T-ACCI-CAS,Road casualties (injured + killed),2020.0,PER,Persons,0.0,Units,,,103317.0,P,Provisional value
2020,Sweden,SWE,T-ACCI-CAS,Road casualties (injured + killed),2020.0,PER,Persons,0.0,Units,,,15558.0,,
2020,Norway,NOR,T-ACCI-CAS,Road casualties (injured + killed),2020.0,PER,Persons,0.0,Units,,,4529.0,,
2020,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),2020.0,PER,Persons,0.0,Units,,,18176.0,,
2020,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),2020.0,PER,Persons,0.0,Units,,,1015.0,,
2020,Netherlands,,,,,,,,,,,,,
2020,Switzerland,CHE,T-ACCI-CAS,Road casualties (injured + killed),2020.0,PER,Persons,0.0,Units,,,20022.0,,
2020,Denmark,,,,,,,,,,,,,
2020,Croatia,HRV,T-ACCI-CAS,Road casualties (injured + killed),2020.0,PER,Persons,0.0,Units,,,10272.0,,
2020,Poland,POL,T-ACCI-CAS,Road casualties (injured + killed),2020.0,PER,Persons,0.0,Units,,,28954.0,,
2020,United Kingdom,GBR,T-ACCI-CAS,Road casualties (injured + killed),2020.0,PER,Persons,0.0,Units,,,122071.0,,
2020,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2020.0,PER,Persons,0.0,Units,,,58377.0,,
2020,Korea,KOR,T-ACCI-CAS,Road casualties (injured + killed),2020.0,PER,Persons,0.0,Units,,,309275.0,,
2020,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),2020.0,PER,Persons,0.0,Units,,,161644.0,,
2020,New Zealand,NZL,T-ACCI-CAS,Road casualties (injured + killed),2020.0,PER,Persons,0.0,Units,,,13192.0,,
2020,Czech Republic,CZE,T-ACCI-CAS,Road casualties (injured + killed),2020.0,PER,Persons,0.0,Units,,,23205.0,,
2020,India,,,,,,,,,,,,,
2020,Türkiye,TUR,T-ACCI-CAS,Road casualties (injured + killed),2020.0,PER,Persons,0.0,Units,,,231132.0,,
2020,Lithuania,LTU,T-ACCI-CAS,Road casualties (injured + killed),2020.0,PER,Persons,0.0,Units,,,3350.0,,
2020,Belgium,BEL,T-ACCI-CAS,Road casualties (injured + killed),2020.0,PER,Persons,0.0,Units,,,37150.0,,
2020,Slovak Republic,SVK,T-ACCI-CAS,Road casualties (injured + killed),2020.0,PER,Persons,0.0,Units,,,5623.0,,
2021,Slovenia,SVN,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,6552.0,,
2021,Portugal,,,,,,,,,,,,,
2021,Finland,FIN,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,4087.0,P,Provisional value
2021,United States,,,,,,,,,,,,,
2021,Japan,JPN,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,364767.0,,
2021,Canada,,,,,,,,,,,,,
2021,Sweden,SWE,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,16147.0,,
2021,Norway,NOR,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,4645.0,,
2021,Hungary,HUN,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,19143.0,,
2021,Iceland,ISL,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,1162.0,,
2021,Netherlands,,,,,,,,,,,,,
2021,Switzerland,CHE,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,20734.0,,
2021,Denmark,,,,,,,,,,,,,
2021,Croatia,HRV,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,12210.0,,
2021,Poland,POL,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,28660.0,,
2021,United Kingdom,GBR,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,135401.0,,
2021,France,FRA,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,70001.0,,
2021,Korea,KOR,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,294524.0,,
2021,Italy,ITA,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,207603.0,,
2021,New Zealand,NZL,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,13577.0,P,Provisional value
2021,Czech Republic,CZE,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,22737.0,,
2021,India,,,,,,,,,,,,,
2021,Türkiye,TUR,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,280007.0,,
2021,Lithuania,LTU,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,3429.0,,
2021,Belgium,BEL,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,42567.0,,
2021,Slovak Republic,SVK,T-ACCI-CAS,Road casualties (injured + killed),2021.0,PER,Persons,0.0,Units,,,5620.0,,
